n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,class_entropy,imbalance_ratio,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,inter_intra_ratio,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,silhouette_true,davies_bouldin_true,knn1_accuracy,decision_stump_accuracy,feature_sparsity,high_corr_frac,corr_dispersion,feature_std_dispersion,zero_variance_frac,cv_mean,ae_mean_0,ae_mean_1,ae_mean_2,ae_mean_3,ae_var_0,ae_var_1,ae_var_2,ae_var_3,dataset_id
575.0,9.0,6.0,9.27316979932862,147.024665669896,0.07290959559338678,0.9554220456828966,3.9714285714285715,0.9999998879101115,1.0,0.18659815677844244,0.45371363017080346,0.9759381643046819,1.511207600291057,3.0716096675809617,0.9545455313461015,4.903737149383771,1.1895061237076938,1.5580973978428903,1.7181203316738827,-0.07559194493040057,6.273463041025596,0.3930434782608696,0.30782608695652175,0.021835748792270532,0.0,0.0892854685555278,91778269575.0128,0.0,3.799377946906698,-0.07519480586051941,-0.003970137797296047,0.1118956208229065,0.03493264690041542,2.8533074855804443,2.0809686183929443,2.360835313796997,1.8119643926620483,46382
834.0,37.0,2.0,9.208580424212965,169.73481507099777,0.3859355373749665,0.5359423426204214,7.176470588235294,1.0,0.32432432432432434,0.4949224596383225,0.6871417350060962,0.5391494601197828,2.3787372243852345,6.268575315564769,0.9409836480812755,9.86842654956846,2.528676795101692,1.4021637398791094,3.8338450475717814,0.0767294799649592,3.8620673743218723,0.829736211031175,0.8776978417266187,0.01860133514809774,0.1966966966966967,0.3235398017785691,74471.44210648771,0.0,2.114039890981473,-0.7744021415710449,-0.0979737788438797,-0.6540268063545227,0.4687657654285431,2.7811014652252197,7.556446075439453,3.4187636375427246,6.971519947052002,1444
800.0,20.0,2.0,0.984713162705576,2.8737075181277154,0.07499298898821544,0.8812908992278072,2.3333333333333335,0.9999949872161514,0.9,0.11702821661323108,0.29010575392138616,0.9631815346156734,1.0984158493503828,6.197590494505913,0.2066285805355513,7.882060571403031,3.595786316914371,0.1993248487553095,4.560245142969579,0.015642180840432895,7.886883085967513,0.6387499999999999,0.7,0.0084375,0.0,0.0831563050186825,603.1048448787695,0.0,0.5682209587593168,-0.42618328332901,-0.5483208894729614,0.11052504181861877,-0.14628472924232483,2.8865294456481934,2.0619022846221924,1.5494309663772583,2.178093910217285,46540
1600.0,16.0,2.0,4.87717572322105,91.48251806230196,0.15699577527663286,0.9999999999971146,1.0,0.9999999824332634,0.75,0.20771769749929342,0.49107607207979437,0.856748872112232,1.366226857954297,4.818900457149044,0.5789370414834216,7.908074898192906,1.858661096946398,0.7850237150759221,2.949068354441952,0.048017923742404954,4.781915454090508,0.75125,0.71,0.010078125,0.008333333333333333,0.1715617781060859,23049.826762601915,0.0,1.4089939292680342,-0.29670029878616333,0.9022683501243591,0.18982172012329102,0.6672480702400208,4.26658821105957,4.830953121185303,3.716475486755371,3.891843557357788,44388
31958.0,5.0,2.0,29.293122635327073,4371.207239486946,0.10424628637338365,0.654051202878996,4.937941285767373,0.9999999999957064,1.0,0.33334137719914125,0.7327642788369142,0.951120088484885,0.37279236597132787,2.7417125333194035,1.1396973077542074,4.167946920167514,0.04384897639116217,21.67358009070877,0.09415900894517465,-0.030765900769598606,8.60552145921449,0.7452594029663934,0.8315914637962326,0.02028287126853996,0.0,0.16689081690844598,1.9931631884752228e+18,0.0,7.304273195672025,0.1176115944981575,-0.3848130702972412,-0.34819865226745605,0.11239226162433624,0.9038753509521484,1.033359169960022,1.4213358163833618,1.908936619758606,42733
212.0,10.0,8.0,3.086680154217789,25.611118198637122,0.28905233694088867,0.9886132716236985,1.7272727272727273,0.9999999956381871,0.7,0.36383814738745407,0.760350345860669,0.760033457513914,2.8968001169907898,3.8851266688424317,0.575578942685009,5.915225658883276,1.5506023958654742,0.8297118214431062,2.273525931681078,0.01489389412752958,2.8453591119620567,0.7592469545957917,0.27829457364341087,0.005188679245283019,0.022222222222222223,0.2470490549201933,8.082007430186774,0.0,0.6166523534534435,-0.2578628361225128,0.15667183697223663,-0.3107425272464752,-0.521307110786438,0.8875632882118225,1.956563949584961,1.1133962869644165,1.9702305793762207,42544
200.0,50.0,2.0,0.08316796468742081,1.1740822310004309,0.05900103056871623,0.9927744539849228,1.2222222222222223,0.45578509192576067,0.86,0.04919363017786015,0.1314738996532831,0.961024719573891,1.6417956687293258,9.986315160870669,0.08821283264414059,11.119506227824543,8.360853893726928,0.044267392742031494,8.795292489743114,0.008199857182800635,8.532411267444436,0.575,0.765,0.0064,0.0008163265306122449,0.050882821126488065,0.015334442055226707,0.0,54.758439828974986,0.286962628364563,0.14887364208698273,0.12263333052396774,-0.21225710213184357,1.3893818855285645,1.0788981914520264,1.4221365451812744,1.317650318145752,769
1187.0,8.0,10.0,3.2879630286547092,25.730009653858204,0.08523527765540384,0.7498963937014776,92.5,0.9999880302477033,1.0,0.22572060413700204,0.5077154659272546,0.9660639706934684,3.3694488111020795,3.504731488347164,0.5510866847840078,5.401472083072808,1.093959439593883,0.5342753094039786,1.7078176614341312,0.002039885540409024,2.9670535386615695,0.5130482572775946,0.40017019466014253,0.03169755686604886,0.0,0.11500256422347274,0.03153336982496458,0.0,1.3951300617974347,-0.06689757853746414,0.6092942953109741,0.05059877038002014,-0.48372629284858704,2.275815486907959,2.099132537841797,1.4080828428268433,1.7471641302108765,44471
844.0,30.0,2.0,2.4938782558510555,15.671602182431876,0.21028877495033954,0.9225790922597584,1.96140350877193,1.0,0.5,0.2266164129086936,0.501894103752735,0.7379788165288764,2.9474371122273895,7.020974640247146,0.4675772144346897,10.798110021170006,2.7496228533958216,0.5686658027439976,4.544942340619022,0.03169264573739178,3.224842422412488,0.8127962085308057,0.7298578199052133,0.02132701421800948,0.02528735632183908,0.2012227625991507,2.5870450597181747,0.0,4.549507173058212,0.21503892540931702,-0.45266589522361755,0.903544545173645,-0.2127973735332489,3.194720983505249,5.3669633865356445,5.951641082763672,5.366783142089844,45077
864.0,100.0,9.0,,,,0.9999999999959039,1.0,1.0,0.74,0.032642999588721425,0.0915491598453285,0.9429417997028849,2.865113567849705,8.79425277306448,1.1755409257286984,25.22656071986212,3.3116241691382533,2.4696733034783307,14.731077732562172,-0.36423001837010344,5.174101969345966,0.3854012636107004,0.207171662857911,0.08,0.0014141414141414141,0.05434021554040461,0.05309782230048378,0.08,19.923314177218394,0.5786376595497131,0.6339065432548523,0.3563563823699951,-0.5176517963409424,25.020200729370117,28.476469039916992,23.002151489257812,21.639772415161133,44606
124.0,2.0,2.0,0.37951434928249705,0.7893030199781745,0.14610306765622313,0.8983179546796969,2.1794871794871793,0.722247452914918,1.0,0.5730515338281116,1.0,0.9845467848413229,0.3626913206068979,1.7915211806083737,0.5063731026913045,2.9678216364684595,0.325132213173088,0.8341477888922185,0.32384590303038174,0.004818205334697839,7.222311291794008,0.6451612903225806,0.685483870967742,0.0,0.0,0.0,1.0218796535797283,0.0,0.523205393587024,0.1833823323249817,-0.21029148995876312,-0.25049683451652527,-0.18722838163375854,0.37324222922325134,0.9100468754768372,0.7690294981002808,0.8487796187400818,1026
35060.0,10.0,2.0,0.8889534898297585,4.112132629337024,0.6958747491873657,0.9998974622969099,1.0241325558570522,1.0,0.2,0.8050513270609312,0.9993765359879376,0.2207993273506534,0.0768622018861548,3.6808265806654235,0.6484060742598492,7.040187330925094,0.11105110432276057,1.4813880314576542,0.19035929995542258,-9.484443174747863e-05,69.56923357601755,0.5028522532800913,0.5059612093553907,0.007298916143753565,0.6444444444444445,0.4074013772940496,692.4915675479614,0.0,0.2405483082666958,0.00570140453055501,0.9331261515617371,-0.10966867208480835,-0.005701120011508465,1.6913442611694336,0.17345944046974182,0.995079755783081,3.450652599334717,41734
1600.0,16.0,7.0,3.8476542787583563,43.695003338058754,0.30917595207312315,0.9999987952952157,1.0043859649122806,0.9934715237488454,0.5,0.4579444296820218,0.7374563615861796,0.6308947628727741,4.373882937746143,4.904391833013306,0.5712590760484675,8.268974487051677,0.6271094185829219,1.8171908784565374,1.0192950877103775,0.1893647168852324,2.9505839632768316,0.8856250000000001,0.284375,0.0062890625,0.15,0.3441759721438425,19.63872897694501,0.0,2.266003064160617,-0.4128783047199249,0.7064754962921143,0.1117900013923645,-0.28877192735671997,2.618133544921875,4.214268684387207,4.6194257736206055,3.0525569915771484,44635
1600.0,3.0,2.0,0.8409671641248274,0.6950075348501344,0.07382124072032982,0.5329433101716597,7.247422680412371,0.9112295515013237,1.0,0.3919542682490014,0.9999999999999998,0.9903942994165651,0.22449864920166068,2.2380728219175294,0.46195250071938493,3.6440647254176635,0.3078518627706246,0.5214199492764765,0.5085996348771709,0.0012501181228303574,14.092542860863368,0.786875,0.87875,0.003125,0.0,0.07093872778887768,3.0400460531121007,0.0,0.1583915251770163,-0.872384250164032,-0.32986563444137573,0.23997853696346283,0.06181798130273819,0.7649689316749573,0.9276144504547119,0.6935657262802124,1.0403858423233032,44774
598.0,4.0,2.0,2.2199225132962037,10.323930927649284,0.4633312169385739,0.7907877320066126,3.211267605633803,0.9989180624265037,0.75,0.6328306223033904,1.0,0.6220330632145397,0.8879812920037315,2.33977957259309,0.6809920237876568,4.014835428253966,0.3663044592740351,1.420928347499471,0.6615977335128989,0.06259573480094768,3.529286837264724,0.7140468227424749,0.7625418060200669,0.011705685618729096,0.16666666666666666,0.3146518599263455,612.3029954846279,0.0,0.9009360496570153,-0.2299308329820633,0.08067847788333893,-0.18670682609081268,0.1565685272216797,2.0170068740844727,0.39049768447875977,0.7572892308235168,0.9223951101303101,44595
8793.0,16.0,10.0,0.5097057175059504,1.0249047886379703,0.2714807949825559,0.9996538376579666,1.0841232227488151,0.9999999951809689,0.625,0.29518157923545446,0.6577000882730097,0.7483124492035984,4.212491169586229,5.4867358962790185,0.2777849932242888,7.431262605663684,0.964106038795361,0.36630409140117093,1.4307232211820495,0.16440217820081693,2.2639384826950355,0.9930628181670602,0.1997041705229921,0.007719208461276015,0.008333333333333333,0.20335788248512676,6.568288336584419,0.0,0.6616155414846011,0.8383340835571289,0.2214333713054657,0.28780725598335266,0.29323482513427734,8.642789840698242,8.428756713867188,8.606822967529297,6.644952774047852,32
1600.0,7.0,2.0,3.640937330745974,81.41319724880063,0.28523505116028824,0.9999999999971146,1.0,0.9981091056698893,0.8571428571428571,0.40691749116704473,0.7609272434782786,0.8242948401512924,1.304929782171063,3.324372394101927,0.5663431373254799,4.798306327996504,0.7183428463536843,1.2405674500771986,1.0673457670639104,0.05317321949172497,3.5668505831195816,0.721875,0.71,0.008392857142857143,0.0,0.2049687243154327,0.11346726061535217,0.0,0.5036171315717878,-0.07629706710577011,-0.5583608150482178,0.36995968222618103,-0.16290053725242615,2.07014536857605,2.2424774169921875,1.7303647994995117,1.2231552600860596,44376
6086.0,17.0,2.0,3.4075232527858232,29.656329167934445,0.12135895083627075,0.9999999999971146,1.0,0.9999999999672108,0.7647058823529411,0.18726106550335403,0.42383756215308716,0.8817937909033632,0.268037741545438,5.207456148714214,0.5054041705857827,7.87456420085128,1.8163315712979375,0.5447023752824987,2.834826690709459,0.0007458408110665965,26.823134781776943,0.5364771606966809,0.5566874794610581,0.008553865187218495,0.014705882352941176,0.16509613702162096,795.3454044418803,0.0,1.1595939650057456,-0.15628573298454285,0.06526315957307816,0.30698496103286743,-0.24605895578861237,6.592143535614014,4.405886173248291,5.062897205352783,3.2717161178588867,44093
614.0,8.0,2.0,1.0754800396856918,2.7895977226800825,0.17219238704717732,0.9327521564426436,1.8691588785046729,0.9993655182558758,0.875,0.26192516224337176,0.6058351331542672,0.9265667187602157,1.4120752670067844,3.7605261089519875,0.36505188221410073,5.53896949362996,1.5373495767225052,0.3887448577679382,2.240972523165561,0.086511969055333,3.7126947185958925,0.6986970684039088,0.6840390879478827,0.005700325732899023,0.0,0.13067174214343197,35.463785043904984,0.0,0.6162302099967412,-0.6765844225883484,0.20168720185756683,-0.06484256684780121,0.1871039867401123,1.3691774606704712,2.0488154888153076,1.7422863245010376,1.5904589891433716,46921
35060.0,10.0,2.0,1.0715270291687085,18.323480041835353,0.6929282913061214,0.9993479702987567,1.0619890607539846,1.0,0.2,0.8051192130340555,0.9999164241039628,0.22821229097388832,0.15320436370619725,3.7643939238015514,0.6056805502989874,6.9531508399916095,0.09755995327723752,2.9124312414913978,0.1553639882042434,-0.00037857711932003454,36.01315117285137,0.5288933257273246,0.5167712492869367,0.0077809469480889905,0.6444444444444445,0.4099544365718758,1687.1736975130111,0.0,0.18092317357070814,0.21360014379024506,0.4124210774898529,0.13377831876277924,-0.03145156055688858,2.663710832595825,0.3015643358230591,1.3484838008880615,2.250737190246582,41718
1462.0,10.0,2.0,0.3007185669229703,1.3977878849696839,0.6466606256485482,0.9994599624251865,1.0562587904360057,0.9999999999634324,0.2,0.7991101714447185,0.9991421382413116,0.2222728651347598,0.26928887268778867,3.8771293128927677,0.5654744330194246,6.924897556642008,0.2689360683213236,0.591961610002468,0.4111820886663169,-4.4266711131667285e-05,21.789204841697273,0.5102599179206566,0.5054719562243501,0.004445964432284542,0.6444444444444445,0.4737700594672765,14957.871791621556,0.0,0.1494970858667699,0.24072912335395813,0.8645525574684143,0.06051240116357803,0.13721972703933716,2.262113571166992,0.20234368741512299,1.0819098949432373,2.9151597023010254,41829
718.0,6.0,5.0,2.002499330841789,4.7252511078115615,0.08328599993109317,0.5115421362673948,91.16666666666667,0.9973981540410485,1.0,0.2183133315538374,0.5910049878043013,0.9854554233685349,2.350646067087584,3.162850295932671,0.4485962003340565,5.090743408992225,0.4176191421655653,1.1484357773408682,1.0367936496830104,-0.16190851178532203,3.3147575171077674,0.882983682983683,0.7994463869463869,0.009749303621169917,0.0,0.05559885500495373,660.3857298072169,0.0,2.032382670090865,-0.318782240152359,-0.1762673407793045,0.5802808403968811,-0.5796648263931274,1.732498049736023,1.5769726037979126,1.0502558946609497,1.8738571405410767,46906
7968.0,14.0,2.0,0.3328813057783355,0.5849391480889601,0.23181822056907628,0.6391275409203655,5.171959721146398,0.9999999998660057,0.7142857142857143,0.2808639065334456,0.5588116455477627,0.8345840435395759,2.721965029081693,5.131958065479878,0.25636253155649996,6.846732727572818,1.447390577255266,0.20090363015239465,1.833936736240589,0.11676954766867914,2.41977672399243,0.9919678714859438,0.8457580321285141,0.006239242685025817,0.0,0.15985744439429003,4.149908021881125,0.0,1.3682007954539668,0.5447540283203125,-1.0951088666915894,0.13210973143577576,0.41078582406044006,5.2471089363098145,4.616393566131592,4.564419746398926,3.769995927810669,976
84.0,9.0,6.0,0.07131801969370073,1.1926495002949276,0.12526506547570657,0.9924568022044725,1.5454545454545454,0.5175210349333809,1.0,0.2101394500683724,0.5119075839087233,0.9581932260533743,1.786660892006533,4.168912285771635,0.21945717421961494,5.310232822877513,2.7631721750989557,0.16416109192880174,3.392223963641651,-0.01893016270916218,4.766190842086302,0.39264705882352946,0.33382352941176474,0.006613756613756613,0.0,0.09087392266300963,1.4041205784379793,0.0,0.5813256309525108,0.17628462612628937,0.04674676060676575,0.07842821627855301,0.05379649996757507,1.069603443145752,0.742567777633667,0.67266446352005,0.7006547451019287,1465
3763.0,20.0,3.0,0.19604227940965036,1.2064431669440414,0.167978148138531,0.7568513800814474,12.794871794871796,0.9999999999988723,0.45,0.25731167792876203,0.6365874216665,0.684091072119132,2.161519486077604,6.083702403807985,0.25807716322256297,8.024788560029137,1.2920199204214222,0.18099208705657208,1.581296555272511,0.01696329981300645,4.369839603923633,0.884666755625028,0.6683532748326207,0.020980600584639915,0.07894736842105263,0.2996797802501984,0.46521067766368257,0.0,0.7612725351536247,0.3545279800891876,-0.11607411503791809,-0.7445404529571533,-0.4907839298248291,13.503057479858398,4.735363960266113,5.164998531341553,8.13192367553711,41000
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9995464483952676,1.0943396226415094,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,2.2786169952270128,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,-0.015789864191920074,8.707605013871214,0.6819526627218935,0.40088757396449703,0.001643655489809336,0.19607843137254902,0.3403679912867395,38.27463412279331,0.0,0.24200695573972736,-0.2736966013908386,-0.37571051716804504,-0.12120321393013,-0.10740497708320618,4.0685625076293945,1.8180376291275024,1.6506305932998657,3.9306929111480713,44556
4000.0,7.0,10.0,0.9453082924182356,1.7516795405540773,0.10033122806894333,0.9999999999956571,1.0,0.9991491934875983,1.0,0.2400725570889325,0.5630566577662494,0.9718010051678686,2.215022157321891,3.630647582421171,0.3324587870716466,5.272540022510159,1.031908141150557,0.3515656691440563,1.45152987966389,-0.003902058448641658,3.718545034043005,0.6045,0.15975,0.007821428571428571,0.0,0.09654744794215166,30742.684766468472,0.0,0.7408494123600246,-0.2480216771364212,-0.22863654792308807,0.3623320460319519,-0.2799946367740631,2.617645502090454,1.967055320739746,1.218995213508606,3.186584711074829,46372
4000.0,15.0,2.0,0.2930311159117243,0.45364587259996114,0.04710948090402039,0.5881537361426581,6.067137809187279,0.9999998377856664,0.7333333333333333,0.13730301291186583,0.4051195694475504,0.8632355363521829,1.146607212366708,5.330144484424093,0.2368951607224506,6.989918054301157,2.375115352645657,0.20333576386735056,3.0141282606391187,0.05498118908668399,6.506912259243942,0.847,0.85775,0.00545,0.0380952380952381,0.18977302964788142,19.057180841208403,0.0,0.41781026423026213,0.1998618245124817,-0.3132542073726654,0.4050097167491913,-0.21148064732551575,1.8868329524993896,2.970163345336914,1.9140832424163818,1.5763092041015625,46915
