dataset_id,ae_mean_0,ae_mean_1,ae_mean_2,ae_mean_3,ae_var_0,ae_var_1,ae_var_2,ae_var_3
44635,-0.4128783047199249,0.7064754962921143,0.1117900013923645,-0.28877192735671997,2.618133544921875,4.214268684387207,4.6194257736206055,3.0525569915771484
44774,-0.872384250164032,-0.32986563444137573,0.23997853696346283,0.06181798130273819,0.7649689316749573,0.9276144504547119,0.6935657262802124,1.0403858423233032
44595,-0.2299308329820633,0.08067847788333893,-0.18670682609081268,0.1565685272216797,2.0170068740844727,0.39049768447875977,0.7572892308235168,0.9223951101303101
32,0.8383340835571289,0.2214333713054657,0.28780725598335266,0.29323482513427734,8.642789840698242,8.428756713867188,8.606822967529297,6.644952774047852
44376,-0.07629706710577011,-0.5583608150482178,0.36995968222618103,-0.16290053725242615,2.07014536857605,2.2424774169921875,1.7303647994995117,1.2231552600860596
44093,-0.15628573298454285,0.06526315957307816,0.30698496103286743,-0.24605895578861237,6.592143535614014,4.405886173248291,5.062897205352783,3.2717161178588867
46921,-0.6765844225883484,0.20168720185756683,-0.06484256684780121,0.1871039867401123,1.3691774606704712,2.0488154888153076,1.7422863245010376,1.5904589891433716
41718,0.21360014379024506,0.4124210774898529,0.13377831876277924,-0.03145156055688858,2.663710832595825,0.3015643358230591,1.3484838008880615,2.250737190246582
41829,0.24072912335395813,0.8645525574684143,0.06051240116357803,0.13721972703933716,2.262113571166992,0.20234368741512299,1.0819098949432373,2.9151597023010254
46906,-0.318782240152359,-0.1762673407793045,0.5802808403968811,-0.5796648263931274,1.732498049736023,1.5769726037979126,1.0502558946609497,1.8738571405410767
976,0.5447540283203125,-1.0951088666915894,0.13210973143577576,0.41078582406044006,5.2471089363098145,4.616393566131592,4.564419746398926,3.769995927810669
1465,0.17628462612628937,0.04674676060676575,0.07842821627855301,0.05379649996757507,1.069603443145752,0.742567777633667,0.67266446352005,0.7006547451019287
41000,0.3545279800891876,-0.11607411503791809,-0.7445404529571533,-0.4907839298248291,13.503057479858398,4.735363960266113,5.164998531341553,8.13192367553711
44556,-0.2736966013908386,-0.37571051716804504,-0.12120321393013,-0.10740497708320618,4.0685625076293945,1.8180376291275024,1.6506305932998657,3.9306929111480713
46372,-0.2480216771364212,-0.22863654792308807,0.3623320460319519,-0.2799946367740631,2.617645502090454,1.967055320739746,1.218995213508606,3.186584711074829
46915,0.1998618245124817,-0.3132542073726654,0.4050097167491913,-0.21148064732551575,1.8868329524993896,2.970163345336914,1.9140832424163818,1.5763092041015625
952,-0.03600570186972618,-0.09393855184316635,-0.11236278712749481,-0.2711796164512634,0.9923468828201294,1.3672200441360474,0.9763045907020569,1.5231341123580933
41862,-0.43569129705429077,0.1073455959558487,-0.14826838672161102,1.088026523590088,0.9561361074447632,1.3475700616836548,2.658642292022705,0.9730316996574402
851,-0.13931138813495636,0.17142295837402344,0.18462331593036652,-0.20013850927352905,0.8836585879325867,2.8879220485687256,0.8203087449073792,5.230414867401123
46562,0.1156252920627594,0.2813883125782013,-0.601592481136322,-0.344577819108963,3.690384864807129,2.615060806274414,4.292576789855957,3.802804946899414
748,-0.4904271960258484,-0.24074476957321167,-0.061829619109630585,-0.10088420659303665,0.269936740398407,0.4292687177658081,1.437408447265625,1.5682027339935303
43976,-0.15628573298454285,0.06526315957307816,0.30698496103286743,-0.24605895578861237,6.592143535614014,4.405886173248291,5.062897205352783,3.2717161178588867
46605,0.22557903826236725,-0.39437949657440186,0.22501669824123383,-0.45876336097717285,0.3245784044265747,0.9678575396537781,0.018765071406960487,0.5138235688209534
46808,-0.2980915904045105,-0.5258933305740356,0.3917897641658783,-1.1671288013458252,7.270182132720947,2.5605812072753906,4.288782119750977,3.0488953590393066
1523,0.17207273840904236,-0.11585969477891922,-0.07640473544597626,-0.33638378977775574,1.8241628408432007,0.7658360600471497,0.7344783544540405,1.044560432434082
1476,-0.146746426820755,0.916659414768219,0.721520721912384,-0.5144594311714172,2.4253833293914795,8.771223068237305,8.10517692565918,5.442320823669434
44076,-1.4683363437652588,-0.44768863916397095,-0.8929213881492615,0.7520933151245117,5.224883556365967,1.6839443445205688,2.724231481552124,3.692296266555786
41712,0.5733519196510315,1.5904829502105713,0.047042787075042725,0.8737115859985352,4.079378128051758,0.6679084300994873,1.7478175163269043,0.4166219234466553
1477,0.5219948887825012,0.1486765444278717,-0.5319206714630127,0.5204912424087524,6.7820234298706055,9.399274826049805,2.730285167694092,8.842863082885742
1019,0.6731683611869812,0.19915707409381866,0.6320868134498596,0.3922228217124939,9.549668312072754,9.193830490112305,8.787788391113281,5.648265838623047
62,0.1480802744626999,-0.4478996694087982,0.1504710167646408,-0.4581611156463623,0.3373960256576538,0.944733738899231,0.03878021612763405,0.43083661794662476
46745,0.2855815291404724,0.12333915382623672,0.08628255873918533,0.057015012949705124,4.383901119232178,5.293919563293457,4.136476039886475,3.4025661945343018
1461,-0.07207196205854416,-0.655575156211853,0.49536213278770447,0.23292289674282074,1.507238507270813,1.958984613418579,0.4588974416255951,2.145106792449951
44156,-0.034274663776159286,-0.8622745275497437,-0.37307828664779663,0.26698917150497437,3.7030797004699707,6.201990604400635,2.7202553749084473,1.6180824041366577
45560,0.16928020119667053,-0.16253317892551422,0.7350294589996338,-0.24037639796733856,3.6018667221069336,6.222262382507324,3.288945198059082,2.79506254196167
44625,-1.0374735593795776,-0.3426152467727661,-0.5853978991508484,-0.5742978453636169,12.831866264343262,13.674444198608398,24.96197509765625,7.702944755554199
40496,-0.4689817428588867,-0.9383923411369324,0.2462245523929596,-0.20495592057704926,1.4276947975158691,1.5655616521835327,1.2874689102172852,2.6631076335906982
46435,0.18334844708442688,-0.2078559696674347,0.02249312959611416,0.8319798111915588,1.3353967666625977,6.451569557189941,2.288057565689087,5.204484939575195
375,0.3515309989452362,-1.0074663162231445,0.2014312446117401,0.4492357075214386,4.785373687744141,4.545172691345215,4.723029613494873,4.161411285400391
41825,0.018571611493825912,0.6237782835960388,-0.026476357132196426,0.09429297596216202,1.5017156600952148,0.23199646174907684,1.0476070642471313,2.8329720497131348
46840,-0.8707987666130066,0.19024302065372467,-0.06808231770992279,0.536584198474884,2.6825764179229736,2.0052692890167236,2.334047794342041,1.993236780166626
41731,0.025655262172222137,0.894537091255188,-0.10334020853042603,0.11768908053636551,1.4100743532180786,0.401187002658844,2.331662893295288,2.5537102222442627
44791,0.32015854120254517,-0.0030264058150351048,-0.2726762294769287,0.5967447757720947,25.787073135375977,26.808412551879883,24.439775466918945,26.557355880737305
44626,0.283346563577652,-0.8211627006530762,0.13506783545017242,0.13289541006088257,19.01947784423828,10.003649711608887,7.5864338874816895,12.274974822998047
47052,0.21926410496234894,-0.2429037243127823,-0.23845893144607544,-0.18355323374271393,0.46171116828918457,0.936460018157959,0.8360005021095276,0.8346642851829529
41709,0.08279477059841156,0.4387839138507843,-0.023383446037769318,0.09723860025405884,1.4292367696762085,0.20521271228790283,0.9015972018241882,3.2303144931793213
44719,0.08741234987974167,0.009513894096016884,0.6074212193489075,-0.05883357673883438,1.1622830629348755,1.3757820129394531,1.7781521081924438,1.2765244245529175
1075,-0.2391921728849411,0.259254515171051,0.0007033405127003789,-0.44584721326828003,1.8742350339889526,1.4782286882400513,1.1870315074920654,1.106704592704773
46880,0.04375172406435013,0.1168883815407753,0.2217283993959427,0.05401959270238876,3.1217546463012695,1.2383960485458374,1.1165423393249512,0.7457382082939148
44702,-0.09568138420581818,0.5566525459289551,0.7403848767280579,-0.31122931838035583,22.759103775024414,23.1730899810791,14.825220108032227,15.588247299194336
1459,0.2124500721693039,-0.6463004946708679,0.26653212308883667,-0.493883341550827,6.747553825378418,3.6368966102600098,3.259768009185791,2.8053483963012695
377,9.350491018267348e-05,-0.10376343131065369,0.44326624274253845,0.0630904883146286,2.2057807445526123,4.968667507171631,3.8570361137390137,1.896843671798706
44636,-0.5041176080703735,0.6519083976745605,0.2829072177410126,-0.4505596458911896,2.2359211444854736,4.9781012535095215,4.639002799987793,2.471010684967041
46962,0.6848191618919373,0.41317638754844666,0.16438934206962585,0.3403471112251282,13.105973243713379,17.535873413085938,15.355225563049316,14.010297775268555
694,-0.4589550495147705,0.3439541757106781,-0.3608151972293854,0.0002580618020147085,0.7934706807136536,2.9701907634735107,1.638680338859558,0.8223739862442017
4153,0.4227235019207001,-0.0175999216735363,0.4288405179977417,0.09567609429359436,3.5505192279815674,1.5384641885757446,4.446427345275879,4.3998284339904785
941,0.13551607728004456,-0.21702618896961212,-0.2147352695465088,-0.16027183830738068,0.45126932859420776,0.8243069648742676,0.7214978337287903,0.8674094080924988
16,0.5104109048843384,-1.0969969034194946,-0.39529597759246826,0.1820642054080963,9.450716018676758,10.042316436767578,14.0259370803833,14.2716646194458
46871,0.2855815291404724,0.12333915382623672,0.08628255873918533,0.057015012949705124,4.383901119232178,5.293919563293457,4.136476039886475,3.4025661945343018
