n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,dataset_id
2666.0,3404.0,2.0,,,,,0.7429494712103408,0.0014507540535037254,0.0037509432234108207,0.9985206152898909,74.00412669477595,0.0024769918281013588,74.22358265073004,73.17960475487969,0.0008211593800654499,73.26780840800535,0.1959728328086722,1.3812378861121019e-06,0.0036897051594871073,44232
212.0,10.0,8.0,3.086680154217789,25.611118198637122,0.28905233694088867,0.9999999956381871,0.7,0.36383814738745407,0.760350345860669,0.760033457513914,3.8851266688424317,0.575578942685009,5.915225658883276,1.5506023958654742,0.8297118214431062,2.273525931681078,0.005188679245283019,0.022222222222222223,0.2470490549201933,42544
24000.0,15.0,6.0,0.6139090624601463,0.9272122687719778,0.2689728527571628,1.0,0.4666666666666667,0.30793701668298123,0.6740948033001366,0.7063488347253063,5.199167038904738,0.3292267786865775,7.089931536002298,0.024659637449090777,0.3082243005251736,0.033807456842161646,0.011627777777777779,0.0380952380952381,0.23906392878117538,46745
8748.0,30.0,3.0,2.675907921304399,19.42929669603898,0.09938434627969762,1.0,0.6333333333333333,0.13343857386114646,0.31933145905365196,0.8588192683042336,7.310235622855199,0.3608621719455471,10.491304993015813,2.8821166337162594,0.44083326146085694,4.394740054184002,0.004381953970431337,0.009195402298850575,0.1531440007199585,1044
40000.0,27.0,3.0,1.901320379049852,17.553655657056012,0.027096655221211307,1.0,0.9259259259259259,0.09041999426494143,0.18608665444395406,0.9857643645500747,7.0081201094324275,0.23128917420812622,8.526339810847649,3.338466502712202,0.16878509819312143,3.9441709997399825,0.003337962962962963,0.0,0.059764497269438326,46560
164.0,75.0,6.0,,,,1.0,0.44,0.16125146213714114,0.3154981732755835,0.7717472211302961,11.663273778160537,0.28259821663703066,15.892831069265352,7.281920616125388,0.39811550428912984,10.84851979248761,0.027398373983739836,0.009009009009009009,0.1578569286154959,46331
432.0,18.0,2.0,0.02488310947704771,1.202034471788146,0.019648467064193056,0.5827759118728629,0.9444444444444444,0.06415786408228777,0.18980803844986102,0.9982438048144248,5.949434245201875,0.13939346771876507,7.0063266750389275,4.075116489772817,0.06943533178057566,4.440904162197,0.006044238683127572,0.0,0.01429866209648814,40994
4000.0,40.0,3.0,0.09012934643725856,0.23008182945856048,0.08995911306494181,0.9999999999988094,0.85,0.19928121348294825,0.30867565673591973,0.8981579428620557,8.801264602490058,0.15081777923167167,10.59015017946695,5.692756630903343,0.07211526221840996,6.223364881494827,0.00758125,0.0,0.17323145327704417,60
1600.0,104.0,2.0,,,,1.0,0.5288461538461539,0.09031571305178261,0.2139793001345688,0.8364620342899831,12.908183264440407,0.42928941446433355,18.0160462649155,6.634847237824929,0.619460486169785,9.742199422635805,0.05003004807692308,0.008215085884988798,0.12212627397256207,44463
84.0,9.0,4.0,0.05318703637985716,1.1969216104590956,0.1368334199813992,0.460309268070374,1.0,0.22524518148376638,0.5122051206204279,0.955367795170612,4.174176707128767,0.213352434597487,5.281989771051984,2.7695621754066013,0.12941126899728359,3.2800331291051736,0.003968253968253968,0.0,0.08644963798848201,1559
1688.0,31.0,7.0,4.553368783631965,81.52558956657865,0.09829208746224924,0.9999999999999795,0.6451612903225806,0.13637523253755257,0.3037828122801425,0.8570132773536101,7.092648678077204,0.3964010545602854,10.512418642569754,2.1333087159506725,1.0534837862637572,4.562055273482034,0.001203944351016664,0.017204301075268817,0.14669866469079115,46840
93.0,90.0,3.0,3.1998028315102722,22.97854237082921,0.17690492539735556,1.0,0.2111111111111111,0.1549218078971576,0.38706764392877324,0.6282099673551497,10.169055242562104,0.8715328155769494,23.059524049166576,5.866484662524659,1.250623224677334,18.357047452445862,0.03524492234169654,0.016229712858926344,0.19920515948332873,1519
127.0,15.0,2.0,0.7676842695721278,1.2162616280781748,0.37630412156133913,0.9999981037707245,0.6,0.47097004999171893,0.7392911249627463,0.6572628017799487,5.135112360309413,0.3830306162570703,7.702221506184113,2.480484114369063,0.4070267378599497,3.912415413075895,0.003674540682414698,0.09523809523809523,0.27778611101585754,756
11128.0,129.0,6.0,11.504142230798129,816.3636789373368,0.4942016248113411,1.0,0.10077519379844961,0.5382390634798606,0.7486598656745271,0.37668182648715637,12.802620903292802,0.7521028901706437,22.753786746388055,1.1671458713732867,3.539379110385864,1.970687535630772,0.015512931971310585,0.15007267441860464,0.26906420956921645,1477
880.0,18.0,5.0,0.5587905749688359,1.5262056421468575,0.0784568137850644,0.9919807863700906,0.7222222222222222,0.14751515374140317,0.3542896520294462,0.8899711226508231,5.911972202364362,0.17655875882623134,7.197422668524123,2.944365271552282,0.17131190914557273,3.726089196408363,0.0006313131313131314,0.013071895424836602,0.1488923166461005,1552
1600.0,100.0,2.0,,,,1.0,0.67,0.16099832414911106,0.2575050230261521,0.8636054082337774,13.595072409813518,0.19277339988818043,16.89274207517097,9.697510617757182,0.14096696418062168,11.26057526962626,0.0479375,0.00808080808080808,0.14766345866818126,44683
10700.0,10.0,2.0,0.9963482869302546,3.696627822029383,0.27804068775842494,0.9999997745957707,0.7,0.4261737464514152,0.6792906054303911,0.7717113142117156,3.9476662983296684,0.5184938999367088,6.6532235084871125,0.8931482832779685,0.5877826259594621,1.5970624913625777,0.007355140186915888,0.06666666666666667,0.2739896362559126,44073
864.0,100.0,9.0,,,,1.0,0.74,0.03856075859747593,0.09673891934859662,0.9408511107129502,9.2709657287957,1.0472095700331718,24.853002359437642,3.5601413268514057,2.201621200016821,14.731077732562172,0.1,0.0008080808080808081,0.053358187070046616,44605
1467.0,1844.0,2.0,,,,,0.7554229934924078,0.0062907314036064225,0.008799194035061096,0.9986673816751148,54.36859107036695,0.0037139829270827914,54.65457380095012,54.185924084786855,0.00011424603880407508,54.18645415504826,0.19905158608697196,1.7066392976649643e-05,0.004887501125690592,41764
16000.0,20.0,5.0,3.2828781752331055,18.346919755678883,0.17637903177385666,0.9999999999999832,0.55,0.25445095378009436,0.5260408575420877,0.7517012300308729,5.158378925225985,0.5901026866914395,8.639083650361261,0.8321048093355775,1.1720031239765731,2.2388933039732906,0.00405,0.06315789473684211,0.23734381865234133,41671
1600.0,2465.0,3.0,,,,,0.2515212981744422,0.00629800172733619,0.015355365700969873,0.8750232450073274,39.803568344273714,0.338601804428779,58.28604636146172,27.285113793356395,0.45524850524969407,46.038743176648644,0.6478879310344827,1.3171412765733253e-05,0.009102714201077881,44580
969.0,100.0,2.0,3.078632137475178,9.644209153796163,0.9954751013996778,1.0,0.01,0.9955220783508858,0.9977795458914936,0.008316678585012092,7.256533964654775,1.6739380549322505,24.55369425919786,0.415543061960502,2.542145535937107,1.3587841048556366,0.0023839009287925698,1.0,0.002612708144725864,1566
144.0,66.0,6.0,0.7301314833460577,2.3045785356336226,0.5948546970493955,1.0,0.18181818181818182,0.6953088151450131,0.8053404377741732,0.3406889772200714,10.333021101242933,0.4949064074652904,16.710577530504423,3.8664048314215984,0.6076850502211957,6.478550180107564,0.004629629629629629,0.5258741258741259,0.36222198525606975,4153
1600.0,100.0,2.0,,,,1.0,0.56,0.04329792292712758,0.10877924533467219,0.881132877868423,7.849280850828362,1.1183283711233167,17.37777356712492,2.5292098072700124,2.414830104186015,6.518552895494422,0.35034375,0.00101010101010101,0.03685921567246616,44791
1600.0,72.0,2.0,0.7649558714446081,1.8234470434067762,0.35593218053209663,1.0,0.2777777777777778,0.4217331390799167,0.6946658548862037,0.5135578997467479,11.237797491576302,0.3460943007599677,16.699143011733327,4.965412985803298,0.27889832865153014,6.679391962042264,0.028993055555555557,0.1486697965571205,0.30178625326959096,44548
58398.0,50.0,2.0,22.199783771483155,1516.2717966967246,0.8072501973882769,1.0,0.08,0.8652051916885191,0.9335463148431429,0.16710461710947208,3.927423726665897,2.767361587222578,5.002351607695192,0.5123740559709313,2.0288424322529726,0.7617369085684412,0.03381588410562006,0.7355102040816327,0.3084740964714568,43974
1600.0,76.0,10.0,0.5483574558509223,0.47542346426315546,0.1456769254977959,1.0,0.7631578947368421,0.15682145034128575,0.28458354945715786,0.8630664974632613,12.173335724516974,0.16948527871607214,14.769997391040611,7.161689501781114,0.2336773871826583,9.260101407327364,0.007162828947368421,0.0,0.10343643902669211,14
236.0,37.0,2.0,3.6941320394153427,26.392326414528977,0.5253494704073589,1.0,0.2972972972972973,0.6243375927297202,0.7734476814181449,0.4386355836188871,6.922702187697902,0.7420838810304616,11.875080578504816,3.1078746530891563,0.8913212598327608,4.9225224725874135,0.009848831882730188,0.3153153153153153,0.3384285088279486,1446
1848.0,16.0,7.0,3.9603055720936524,48.13570709227936,0.3058478560656764,0.9999999999634575,0.5,0.45857777880197576,0.7348074604113424,0.632227439769758,4.932648786994775,0.6173899714991813,8.24987599982414,0.6041681120136584,1.9032156314169266,1.002159301777236,0.00652732683982684,0.15833333333333333,0.3465538806840053,40984
1600.0,100.0,10.0,0.6189855907699333,0.5763611091114889,0.07688308948922978,0.9999999999896777,0.71,0.09093967897031908,0.2100021433589906,0.8712249992290553,14.010476873314232,0.12379980215740846,16.217054211036903,10.118112708617973,0.10332726615796506,11.473651391545447,0.0055,0.00101010101010101,0.1156593018403196,44740
8793.0,16.0,10.0,0.5097057175059504,1.0249047886379703,0.2714807949825559,0.9999999951809689,0.625,0.29518157923545446,0.6577000882730097,0.7483124492035984,5.4867358962790185,0.2777849932242888,7.431262605663684,0.964106038795361,0.36630409140117093,1.4307232211820495,0.007719208461276015,0.008333333333333333,0.20335788248512676,32
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44153
11128.0,128.0,6.0,11.571604046826348,822.6636309402086,0.4946771984745099,1.0,0.09375,0.5389750304077808,0.7509506208368986,0.37569912384086185,12.73491037296791,0.754087045005745,22.689715788633688,1.157852879836381,3.566377730459559,1.9613278567063372,0.01563412675233645,0.15206692913385828,0.2701794436109119,1476
131.0,90.0,5.0,3.705637944128851,29.559116504067127,0.19529784373594933,0.9999999999999724,0.23333333333333334,0.1806262170801804,0.42518957077248826,0.6277903919096904,9.643744796128802,0.9748508454655572,25.79517169514921,5.439173313740985,1.3715000048718462,15.708553873222103,0.028244274809160305,0.016229712858926344,0.20056221064999766,1520
588.0,91.0,5.0,4.866890443163574,40.9541094582704,0.08485425948824471,1.0,0.43956043956043955,0.07115234203077324,0.19518433320944464,0.7923500949081396,13.078941470161682,0.25646585305470626,15.89479662556326,5.867835699674645,0.5053060701664587,9.324539852115807,0.00413022351797862,0.013675213675213675,0.13474687640428182,44588
1600.0,51.0,6.0,5.807244769359153,111.70308795282736,0.24486901577189682,1.0,0.4117647058823529,0.2982090271382096,0.4857640548169688,0.6796792990833594,8.543973093904556,0.635212516920951,13.833044101821034,2.0244377096184394,1.4680147996781892,5.0535789171971945,0.013174019607843137,0.027450980392156862,0.21802848758856072,44667
623.0,1569.0,3.0,,,,,0.37667304015296366,0.0036980523503119655,0.010115184313736808,0.9993023597157754,50.179887293495995,0.0028680044335115764,50.34462784099138,49.98454051229375,0.0007151490722114264,50.01339902510882,0.1988681179391644,0.0005072774807819878,0.022928543075237874,47000
4364.0,24.0,4.0,1.5182658126610924,3.2386013710563937,0.17049339402304153,0.9998111688113096,0.875,0.19079344829859002,0.40863089236881195,0.890116963035246,6.718320119424643,0.23964874024812902,8.87292245885927,1.7921669293003522,0.5844987240551642,3.2477808403730157,0.006081958447907119,0.0,0.11996945672574799,1497
1600.0,100.0,10.0,3.3792005632606053,74.57342959779282,0.2099261488047817,1.0,0.61,0.22539378517764816,0.4406929452702031,0.7235043713648284,13.363345454238932,0.3113169193638639,17.84831093195916,6.271499998124559,0.4636888823841926,9.055512674363564,0.0025125,0.004242424242424243,0.1847671939152593,44698
24000.0,15.0,6.0,0.6139090624601463,0.9272122687719778,0.2689728527571628,1.0,0.4666666666666667,0.30793701668298123,0.6740948033001366,0.7063488347253063,5.199167038904738,0.3292267786865775,7.089931536002298,0.024659637449090777,0.3082243005251736,0.033807456842161646,0.011627777777777779,0.0380952380952381,0.23906392878117538,46871
588.0,91.0,5.0,4.866890443163574,40.9541094582704,0.08485425948824471,1.0,0.43956043956043955,0.07115234203077324,0.19518433320944464,0.7923500949081396,13.078941470161682,0.25646585305470626,15.89479662556326,5.867835699674645,0.5053060701664587,9.324539852115807,0.00413022351797862,0.013675213675213675,0.13474687640428182,188
1600.0,100.0,5.0,1.6916446049502523,5.662644695404514,0.2719419644359495,1.0,0.46,0.36882954035409915,0.5081378815983097,0.6530509639451032,13.571367241883957,0.3044307523897208,18.92657263905295,7.190299166477955,0.2279902331184315,9.13672343977202,0.00823125,0.058383838383838385,0.2644145524867413,44514
1600.0,100.0,10.0,0.3284652834891834,0.5475328738408646,0.2521687597898994,1.0,0.25,0.24690748341780924,0.504802354785512,0.6039547194772994,13.833857050183285,0.2144717722589657,17.493785731385074,5.628016090708857,0.21719584217348611,7.247324426696692,0.011625,0.019595959595959597,0.1966709545383776,44626
41068.0,79.0,4.0,10.313292799361848,692.7151693314261,0.0837745720361794,1.0,0.5316455696202531,0.15748133399852415,0.28388662405773823,0.8102381093465486,11.426803842491688,0.37243804878137193,15.284434676714037,3.760903834887047,0.6544652950543134,6.2364139438320985,0.0007345027019096454,0.024667315806556313,0.16957378189717964,46519
1166.0,37.0,2.0,5.417851130697258,74.22388364445486,0.36184531741900494,0.9999993805942067,0.40540540540540543,0.4231120880999191,0.6433651624258627,0.6054586216896932,6.955191281626451,0.7287240677110016,11.812139686539822,2.2420008230389956,1.2123400311841441,4.296043352822142,0.004149089054749432,0.07207207207207207,0.24771416722357695,44610
1600.0,100.0,10.0,,,,1.0,0.41,0.25317228440523804,0.44145311902571055,0.6816820828517596,11.932556101019065,0.3926083106285335,17.183818301219574,5.842829070359426,0.43099512301849124,7.891677963617395,0.1955875,0.01616161616161616,0.1996617034834292,44735
1600.0,26.0,2.0,5.288631756159473,43.07125198062018,0.10053921656004618,1.0,0.7307692307692307,0.12850671297675903,0.3244438043525883,0.8858082403382235,6.295770110184001,0.5389384035717877,11.025784383216244,1.8851297786739714,0.8573462702804813,3.998885771047602,0.0027403846153846155,0.0,0.13311921339997232,44382
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44553
80.0,100.0,2.0,,,,1.0,0.36,0.23387791627396076,0.4320715123630363,0.7186616386995631,13.809805467668836,0.2266355351193205,17.26998198258818,9.477759602282049,0.2562953684035034,11.956570340663772,0.01575,0.012323232323232323,0.19521216011235107,44573
672.0,70.0,2.0,1.125278393570611,2.4708925634238383,0.14713190328477682,1.0,0.8142857142857143,0.1520825558623547,0.32262611172938793,0.8676064549178097,11.69280962260031,0.1596972961451449,14.089625419561663,7.997733850436605,0.09738585500884951,8.838536999242663,0.010650510204081632,0.0,0.11446905823378639,970
575.0,728.0,6.0,,,,,0.7486263736263736,0.0045907000958158835,0.01213809786365316,0.9987459742940114,34.198169283688564,0.021087457617525625,34.29358718989381,34.01003288879779,0.012160197994584697,33.984635174844605,0.1980721452460583,3.778889611076681e-06,0.005967791713653466,46382
480.0,60.0,6.0,0.17506877878307045,0.7054703376597953,0.4570227389213381,1.0,0.48333333333333334,0.5250209153236974,0.6937480064622936,0.5339133003629621,10.378473052087458,0.34117526380003027,15.04800278512172,4.845776683382657,0.10014818895404021,5.473458161457533,0.006145833333333333,0.15593220338983052,0.27154324911354333,377
1600.0,32.0,5.0,1.3153802064595423,27.4111471565177,0.09596307120919946,0.9999999999999987,0.625,0.13213496748145714,0.3146494129920264,0.8487855946275996,6.648068350833996,0.7048679987277217,12.423230719761806,2.958092487065979,0.9981665536852098,6.465445637137706,0.06345703125,0.016129032258064516,0.1634361026496566,44672
80.0,100.0,2.0,,,,1.0,0.37,0.23690140796677686,0.4268200976950385,0.7212799330923657,13.866669563536714,0.20678136671567515,17.283325002960176,9.566730507427675,0.20793854216643742,12.056771000960396,0.015375,0.01292929292929293,0.19431828917999402,44577
1279.0,11.0,6.0,1.6441546832610243,7.8972131307951114,0.20207778365400214,0.9999998580163478,0.8181818181818182,0.28358695293570935,0.5974135095913425,0.8530519743430909,4.3415816305816,0.4082891339106483,6.479574368875271,1.5596947251055784,0.4474669992498979,2.2430700618271655,0.008173999573530457,0.0,0.18615045577082664,40691
1465.0,1842.0,2.0,,,,,0.755157437567861,0.0063013350952360984,0.008808713795609466,0.9986641490950912,54.33052269050266,0.003714491542943378,54.60799093918952,54.14886665967075,3.02347247783532e-05,54.14950722187828,0.1993099947008186,1.7103483743728477e-05,0.004896062902048466,41801
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44555
80.0,50.0,2.0,0.16242426812298208,1.1331742696806268,0.09087949641755136,0.10440728696582316,0.72,0.07455838659611098,0.1804722535603363,0.9104861642085582,10.02104884547275,0.09169837899018131,11.215465397356372,8.695622976431702,0.04119856783380876,9.166072037074615,0.00475,0.0016326530612244899,0.07854014859176117,716
80.0,25.0,2.0,0.1367542060707918,1.0949661279363634,0.09740067528379331,0.6153884477802996,0.8,0.1152334216843462,0.2722232456005852,0.9351229318029318,7.060908109607398,0.12479777164453393,8.19384526398036,5.757558084678844,0.057783238652190344,6.070591806614817,0.0045,0.0033333333333333335,0.08982987627319512,775
80.0,25.0,2.0,0.21583928568641325,1.102873488437652,0.09899664915723409,0.9639155311266346,0.8,0.13923066025792655,0.298705509209183,0.9179516953040208,7.048543900846004,0.13834937768479688,8.303928791863807,5.636134243366483,0.06477577606722631,6.110988751913936,0.006,0.006666666666666667,0.11527790147782244,768
80.0,10.0,2.0,0.1747747522847118,1.0705903251127256,0.14159794643498871,0.8726959175351091,0.8,0.2357220639153711,0.5309841234054447,0.9051925771221595,4.396142038653456,0.21902390160085242,5.6627088642550545,2.969243974672744,0.10447565380298872,3.3757690741632036,0.0025,0.022222222222222223,0.15877854324444624,762
80.0,25.0,2.0,0.1350495636145116,1.1166019801587723,0.09216572485305868,0.5342677737521095,0.84,0.0953879899936365,0.24766040794067695,0.9403663842328059,7.056494387198041,0.12978956719807122,8.245002063521946,5.7241695734487426,0.06846425287391328,6.230275136128039,0.006,0.0033333333333333335,0.08001557842673418,812
80.0,10.0,2.0,0.14712407973743566,1.202226055281767,0.08644514002468899,0.30964891072076045,0.9,0.1559341126842135,0.41844924015434615,0.977413959192046,4.417801098578959,0.19421875232454608,5.505042702193891,3.133204010991484,0.10376356969283841,3.501642951814602,0.0025,0.0,0.06231362243042618,808
80.0,25.0,2.0,0.20927646560117125,1.1017845812591742,0.1061582086779008,0.9435110387425445,0.76,0.12780254722000786,0.3082822687892713,0.9066017900429724,7.04847600136555,0.1384203222042272,8.330189166377211,5.628538185751599,0.06160239298404461,6.092732065848621,0.005,0.006666666666666667,0.11791545884465168,868
160.0,13.0,5.0,2.00632215952559,15.820354383064835,0.13268894846743062,0.9990276741361632,0.8461538461538461,0.2312854851323742,0.445151583423916,0.9241709314995566,4.827890461423238,0.3499816874348006,6.435436157600238,2.7123967797855157,0.4604088249683304,3.6014443816286668,0.008173076923076924,0.0,0.1445740680521286,1512
164.0,75.0,6.0,,,,1.0,0.44,0.16125146213714117,0.31549817327558355,0.7717472211302961,11.663273778160537,0.28259821663703066,15.892831069265352,7.281920616125388,0.39811550428912984,10.848519792487611,0.027398373983739836,0.009009009009009009,0.1578569286154959,9
171.0,9.0,6.0,2.0447768354874825,8.755701181542126,0.23954867658906157,0.9994515762389853,0.6666666666666666,0.27955966379801755,0.6774433691570425,0.8138803417522333,3.6427888869453464,0.6036814919706642,6.2452372908442895,1.4798508951249514,0.9760364696788719,2.95949225694547,0.011046133853151396,0.027777777777777776,0.18269517527240606,952
171.0,9.0,6.0,2.0376424165731386,10.554151841820502,0.22580342293985822,0.9994228855354628,0.6666666666666666,0.27286283281585444,0.6620688119400537,0.8247023929932273,3.6902481868373536,0.5740747703479719,6.19507493725552,1.4662212599391526,0.9267723720538906,2.878898142889393,0.008447043534762833,0.0,0.18324584161418006,41
171.0,9.0,6.0,2.0376424165731386,10.554151841820502,0.22580342293985822,0.9994228855354628,0.6666666666666666,0.27286283281585444,0.6620688119400537,0.8247023929932273,3.6902481868373536,0.5740747703479719,6.19507493725552,1.4662212599391526,0.9267723720538906,2.878898142889393,0.008447043534762833,0.0,0.18324584161418006,46334
421.0,557.0,4.0,,,,,0.7145421903052065,0.021947509105499505,0.040723493725485574,0.9916583274685318,29.832030414195174,0.013585199375852819,30.34817426019826,29.158340681455552,0.0023675413846126333,29.237731127709207,0.20305163818726893,0.00010332846828461826,0.019916261555098454,41701
421.0,22.0,4.0,0.707185214951699,1.1140501896032218,0.3205003673608485,0.9999999997801466,0.45454545454545453,0.39558827323743273,0.6785826540652888,0.6450808736982758,6.345882487839487,0.3085776449120344,8.616789466637744,2.2580568569040063,0.28231619085054466,3.0907781381500206,0.004318721658389117,0.06926406926406926,0.2670073197058488,41919
432.0,14.0,4.0,0.30147394408145106,1.5889197845148428,0.6283682686644739,0.99999999999906,0.21428571428571427,0.7005606545109883,0.9805202914667107,0.3236102401974957,4.598572674967765,0.571965971007206,8.433426539406318,0.10049743668485894,3.822367683027393,0.0,0.0,0.46153846153846156,0.3322853105752127,46879
560.0,18.0,3.0,0.8098422655100642,1.8303419072289795,0.09686440784902449,0.9858991124462723,0.6666666666666666,0.20411920410838752,0.4129852224339791,0.8562738660788377,5.857651290100893,0.22598699720800933,7.5977313637152655,2.8842742985977456,0.24042350917298877,3.9290515941610726,0.001488095238095238,0.0457516339869281,0.19121038941761498,1553
575.0,10.0,4.0,8.022662644931389,132.83677841221265,0.06585820617498149,0.9999999999878505,0.9,0.1613541957487607,0.41156286025461264,0.9790494935837447,3.535445675956448,0.7764453952544561,5.228407597589078,1.4797400085045094,1.2147899500999242,2.150157022976086,0.02,0.0,0.07862605483127837,46505
623.0,1569.0,3.0,,,,,0.37667304015296366,0.0036980523503119655,0.010115184313736808,0.9993023597157754,50.179887293495995,0.0028680044335115764,50.34462784099138,49.98454051229375,0.0007151490722114264,50.01339902510882,0.1988681179391644,0.0005072774807819878,0.022928543075237874,46827
672.0,70.0,4.0,1.1263733326433665,2.4485834144165417,0.147925249493768,1.0,0.8,0.1527154643195625,0.3240827472065034,0.8660056553318388,11.69324716562279,0.15945683546980682,14.083897995163305,7.976503937021007,0.09985206059301287,8.916755874083831,0.009141156462585034,0.0,0.11499898543407734,458
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44556
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44554
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.40611529932449314,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.44137031308524083,8.574209624142734,1.70396663237761,0.34368858523233575,2.085365962716136,0.001643655489809336,0.19607843137254902,0.3403679912867395,44557
